conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
332,Mozambique,Government of Mozambique,100,Government of Zimbabwe (Rhodesia),Renamo,498,,2,,1989,2,1,4,12/31/1977,6,12/31/1977,6,0,,,541,552,,,541,4,19.1
332,Mozambique,Government of Mozambique,100,Government of Zimbabwe (Rhodesia),Renamo,498,,2,,1990,2,1,4,12/31/1977,6,12/31/1977,6,0,,,541,552,,,541,4,19.1
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,,1991,2,1,3,12/31/1977,6,12/31/1977,6,0,,,541,,,,541,4,19.1
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,,1992,1,1,3,12/31/1977,6,12/31/1977,6,1,10/19/1992,,541,,,,541,4,19.1
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,,2013,1,1,3,12/31/1977,6,11/5/2013,1,1,11/5/2013,,541,,,,541,4,19.1
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,,2016,1,1,3,12/31/1977,6,10/30/2016,2,1,10/30/2016,,541,,,,541,4,19.1
332,Mozambique,Government of Mozambique,100,,Ansar al-Sunnah,7032,,2,,2018,1,1,3,12/31/1977,6,7/10/2018,1,0,,,541,,,,541,4,19.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,1991,1,0,3,12/31/1991,3,12/31/1991,3,1,12/31/1991,,775,,,,775,3,19.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,1995,1,0,3,12/31/1991,3,4/17/1995,3,1,5/3/1995,,775,,,,775,3,19.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,2000,1,0,3,12/31/1991,3,2/28/2000,3,0,,,775,,,,775,3,19.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,2001,1,0,3,12/31/1991,3,2/28/2000,3,1,5/18/2001,,775,,,,775,3,19.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,2005,1,0,3,12/31/1991,3,1/31/2005,3,0,,,775,,,,775,3,19.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,2006,1,0,3,12/31/1991,3,1/31/2005,3,0,,,775,,,,775,3,19.1
11475,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,2007,1,0,3,12/31/1991,3,1/31/2005,3,1,2/15/2007,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1949,2,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1950,2,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1951,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1952,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1953,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1954,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1955,2,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1956,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1957,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1958,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1959,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1960,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1961,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1962,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1963,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1964,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1965,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1966,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1967,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1968,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1969,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1970,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1971,2,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1972,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1973,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1974,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1975,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1976,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1977,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1978,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1979,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1980,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1981,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1982,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1983,2,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1984,2,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1985,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1986,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1987,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1988,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1989,2,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1990,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1991,1,1,3,12/31/1948,3,1/15/1949,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1992,2,1,3,12/31/1948,3,1/15/1949,1,1,11/22/1992,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1994,1,1,3,12/31/1948,3,12/31/1994,5,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1995,1,1,3,12/31/1948,3,12/31/1994,5,1,7/13/1995,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1997,1,1,3,12/31/1948,3,2/23/1997,3,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1998,1,1,3,12/31/1948,3,2/23/1997,3,1,7/14/1998,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,"God's Army, KNU","181, 180",,1,Karen,2000,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2001,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2002,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2003,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2004,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2005,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2006,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2007,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2008,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2009,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,"DKBA 5, KNU","1107, 180",,1,Karen,2010,1,1,3,12/31/1948,3,3/3/2000,1,0,,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,"DKBA 5, KNU","1107, 180",,1,Karen,2011,1,1,3,12/31/1948,3,3/3/2000,1,1,12/31/2011,,775,,,,775,3,19.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,DKBA 5,1107,,1,Karen,2013,1,1,3,12/31/1948,3,4/29/2013,1,1,4/29/2013,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",,2,,1948,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",,2,,1949,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",,2,,1950,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, PVO - ""White Band"" faction","182, 184",,2,,1951,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, PVO - ""White Band"" faction","182, 184",,2,,1952,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, PVO - ""White Band"" faction","182, 184",,2,,1953,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1954,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1955,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1956,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1957,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1958,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1959,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1960,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1961,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1962,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1963,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1964,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1965,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1966,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1967,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1968,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1969,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, CPB-RF","182, 183",,2,,1970,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1971,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1972,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1973,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1974,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1975,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1976,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1977,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1978,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1979,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1980,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1981,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1982,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1983,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1984,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1985,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1986,2,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1987,1,1,3,2/29/1948,4,2/29/1948,4,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1988,2,1,3,2/29/1948,4,2/29/1948,4,1,12/31/1988,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1990,1,1,3,2/29/1948,4,12/31/1990,5,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1991,1,1,3,2/29/1948,4,12/31/1990,5,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1992,1,1,3,2/29/1948,4,12/31/1990,5,1,12/31/1992,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,ABSDF,185,,2,,1994,1,1,3,2/29/1948,4,12/31/1994,5,1,12/31/1994,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2013,1,1,3,2/29/1948,4,11/15/2013,1,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2014,1,1,3,2/29/1948,4,11/15/2013,1,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2015,1,1,3,2/29/1948,4,11/15/2013,1,1,11/13/2015,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2017,1,1,3,2/29/1948,4,4/29/2017,1,0,,,775,,,,775,3,19.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,PSLF,5965,,2,,2018,1,1,3,2/29/1948,4,4/29/2017,1,0,,,775,,,,775,3,19.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1948,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,19.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1949,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,19.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1950,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,19.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1951,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,19.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1952,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,19.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1953,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,19.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1954,1,0,3,1/31/1948,4,1/31/1948,4,0,,,775,,,,775,3,19.1
